Date,Sun,Mercury,Venus,Mars,Jupiter,Saturn,MeanNode,SouthNode
12/28/2017 0:00,252.4244,230.6972,249.4825,197.6624,202.2394,246.9121,113.1003,293.1003
12/28/2017 12:00,252.9338,231.0296,250.1117,197.9747,202.3267,246.971,113.0738,293.0738
12/29/2017 0:00,253.4432,231.3855,250.7409,198.2868,202.4135,247.0298,113.0473,293.0473
12/29/2017 12:00,253.9526,231.7636,251.3701,198.599,202.5,247.0885,113.0208,293.0208
12/30/2017 0:00,254.462,232.1626,251.9993,198.911,202.5861,247.1472,112.9943,292.9943
12/30/2017 12:00,254.9713,232.5813,252.6284,199.223,202.6719,247.2059,112.9678,292.9678
12/31/2017 0:00,255.4807,233.0186,253.2576,199.535,202.7572,247.2646,112.9413,292.9413
12/31/2017 12:00,255.9901,233.4734,253.8867,199.8469,202.8422,247.3232,112.9148,292.9148
1/1/2018 0:00,256.4996,233.9447,254.5159,200.1588,202.9267,247.3818,112.8884,292.8884
1/1/2018 12:00,257.009,234.4315,255.145,200.4706,203.0109,247.4403,112.8619,292.8619
1/2/2018 0:00,257.5184,234.9329,255.7741,200.7823,203.0947,247.4988,112.8354,292.8354
1/2/2018 12:00,258.0278,235.4481,256.4032,201.094,203.178,247.5572,112.8089,292.8089
1/3/2018 0:00,258.5372,235.9763,257.0323,201.4057,203.261,247.6156,112.7825,292.7825
1/3/2018 12:00,259.0466,236.5166,257.6613,201.7173,203.3435,247.6739,112.756,292.756
1/4/2018 0:00,259.556,237.0685,258.2904,202.0288,203.4256,247.7321,112.7295,292.7295
1/4/2018 12:00,260.0654,237.6313,258.9195,202.3403,203.5073,247.7903,112.703,292.703
1/5/2018 0:00,260.5748,238.2043,259.5485,202.6517,203.5886,247.8484,112.6765,292.6765
1/5/2018 12:00,261.0843,238.787,260.1775,202.9631,203.6694,247.9064,112.65,292.65
1/6/2018 0:00,261.5937,239.3789,260.8065,203.2744,203.7498,247.9644,112.6235,292.6235
1/6/2018 12:00,262.1032,239.9794,261.4356,203.5856,203.8297,248.0223,112.597,292.597
1/7/2018 0:00,262.6126,240.5881,262.0646,203.8968,203.9093,248.0801,112.5705,292.5705
1/7/2018 12:00,263.1221,241.2045,262.6936,204.2079,203.9883,248.1378,112.544,292.544
1/8/2018 0:00,263.6316,241.8283,263.3226,204.5189,204.067,248.1955,112.5175,292.5175
1/8/2018 12:00,264.1411,242.4591,263.9516,204.8299,204.1452,248.2531,112.491,292.491
1/9/2018 0:00,264.6506,243.0965,264.5806,205.1408,204.2229,248.3106,112.4645,292.4645
1/9/2018 12:00,265.1601,243.7401,265.2096,205.4516,204.3002,248.368,112.438,292.438
1/10/2018 0:00,265.6696,244.3898,265.8386,205.7624,204.377,248.4253,112.4114,292.4114
1/10/2018 12:00,266.1791,245.0451,266.4675,206.0731,204.4533,248.4826,112.3849,292.3849
1/11/2018 0:00,266.6886,245.7059,267.0965,206.3838,204.5292,248.5397,112.3584,292.3584
1/11/2018 12:00,267.1981,246.3719,267.7255,206.6943,204.6046,248.5968,112.3319,292.3319
1/12/2018 0:00,267.7076,247.0429,268.3544,207.0048,204.6795,248.6538,112.3055,292.3055
1/12/2018 12:00,268.2171,247.7186,268.9833,207.3152,204.754,248.7106,112.279,292.279
1/13/2018 0:00,268.7266,248.3988,269.6123,207.6255,204.828,248.7674,112.2525,292.2525
1/13/2018 12:00,269.2361,249.0834,270.2412,207.9358,204.9014,248.8241,112.226,292.226
1/14/2018 0:00,269.7456,249.7723,270.8701,208.2459,204.9744,248.8806,112.1995,292.1995
1/14/2018 12:00,270.2551,250.4652,271.4989,208.556,205.0469,248.9371,112.173,292.173
1/15/2018 0:00,270.7645,251.162,272.1278,208.8659,205.1189,248.9934,112.1465,292.1465
1/15/2018 12:00,271.2739,251.8625,272.7566,209.1758,205.1904,249.0496,112.12,292.12
1/16/2018 0:00,271.7833,252.5668,273.3854,209.4856,205.2614,249.1057,112.0935,292.0935
1/16/2018 12:00,272.2927,253.2746,274.0142,209.7953,205.3318,249.1617,112.0671,292.0671
1/17/2018 0:00,272.802,253.9858,274.643,210.1049,205.4018,249.2175,112.0406,292.0406
1/17/2018 12:00,273.3113,254.7003,275.2717,210.4144,205.4712,249.2733,112.0141,292.0141
1/18/2018 0:00,273.8206,255.4182,275.9004,210.7238,205.5401,249.3289,111.9876,291.9876
1/18/2018 12:00,274.3298,256.1392,276.5291,211.033,205.6085,249.3843,111.9611,291.9611
1/19/2018 0:00,274.8389,256.8633,277.1577,211.3422,205.6763,249.4397,111.9346,291.9346
1/19/2018 12:00,275.3481,257.5905,277.7863,211.6513,205.7436,249.4948,111.9081,291.9081
1/20/2018 0:00,275.8571,258.3207,278.4149,211.9602,205.8103,249.5499,111.8816,291.8816
1/20/2018 12:00,276.3661,259.0538,279.0434,212.2691,205.8765,249.6048,111.8551,291.8551
1/21/2018 0:00,276.8751,259.7898,279.6719,212.5778,205.9422,249.6596,111.8286,291.8286
1/21/2018 12:00,277.384,260.5286,280.3003,212.8864,206.0073,249.7142,111.8021,291.8021
1/22/2018 0:00,277.8928,261.2703,280.9287,213.1949,206.0718,249.7686,111.7756,291.7756
1/22/2018 12:00,278.4016,262.0148,281.5571,213.5033,206.1358,249.8229,111.7491,291.7491
1/23/2018 0:00,278.9103,262.762,282.1854,213.8116,206.1992,249.8771,111.7226,291.7226
1/23/2018 12:00,279.4189,263.512,282.8136,214.1198,206.2621,249.9311,111.6961,291.6961
1/24/2018 0:00,279.9275,264.2647,283.4419,214.4278,206.3243,249.9849,111.6695,291.6695
1/24/2018 12:00,280.4359,265.0201,284.07,214.7358,206.3861,250.0386,111.643,291.643
1/25/2018 0:00,280.9444,265.7782,284.6982,215.0436,206.4472,250.0921,111.6165,291.6165
1/25/2018 12:00,281.4527,266.539,285.3262,215.3513,206.5078,250.1455,111.59,291.59
1/26/2018 0:00,281.961,267.3026,285.9543,215.6589,206.5678,250.1987,111.5635,291.5635
1/26/2018 12:00,282.4692,268.0688,286.5823,215.9664,206.6272,250.2517,111.537,291.537
1/27/2018 0:00,282.9773,268.8377,287.2102,216.2738,206.686,250.3046,111.5106,291.5106
1/27/2018 12:00,283.4853,269.6093,287.8381,216.5811,206.7443,250.3573,111.4841,291.4841
1/28/2018 0:00,283.9933,270.3836,288.4659,216.8883,206.8019,250.4098,111.4576,291.4576
1/28/2018 12:00,284.5012,271.1607,289.0937,217.1953,206.859,250.4622,111.4311,291.4311
1/29/2018 0:00,285.009,271.9404,289.7215,217.5023,206.9154,250.5143,111.4046,291.4046
1/29/2018 12:00,285.5167,272.723,290.3491,217.8091,206.9713,250.5663,111.3782,291.3782
1/30/2018 0:00,286.0244,273.5083,290.9768,218.1158,207.0266,250.6181,111.3517,291.3517
1/30/2018 12:00,286.532,274.2963,291.6044,218.4224,207.0812,250.6697,111.3252,291.3252
1/31/2018 0:00,287.0395,275.0872,292.2319,218.7289,207.1352,250.7212,111.2987,291.2987
1/31/2018 12:00,287.5469,275.8809,292.8594,219.0353,207.1886,250.7724,111.2722,291.2722
2/1/2018 0:00,288.0542,276.6774,293.4868,219.3415,207.2414,250.8234,111.2457,291.2457
2/1/2018 12:00,288.5615,277.4769,294.1141,219.6477,207.2936,250.8742,111.2192,291.2192
2/2/2018 0:00,289.0687,278.2792,294.7415,219.9537,207.3451,250.9249,111.1927,291.1927
2/2/2018 12:00,289.5758,279.0844,295.3687,220.2596,207.396,250.9753,111.1662,291.1662
2/3/2018 0:00,290.0829,279.8926,295.9959,220.5654,207.4463,251.0255,111.1397,291.1397
2/3/2018 12:00,290.5899,280.7038,296.6231,220.871,207.4959,251.0756,111.1132,291.1132
2/4/2018 0:00,291.0969,281.518,297.2502,221.1766,207.5449,251.1254,111.0867,291.0867
2/4/2018 12:00,291.6037,282.3352,297.8773,221.482,207.5933,251.175,111.0602,291.0602
2/5/2018 0:00,292.1105,283.1555,298.5043,221.7872,207.641,251.2244,111.0337,291.0337
2/5/2018 12:00,292.6173,283.9789,299.1313,222.0924,207.688,251.2736,111.0072,291.0072
2/6/2018 0:00,293.124,284.8055,299.7583,222.3974,207.7344,251.3226,110.9807,290.9807
2/6/2018 12:00,293.6306,285.6352,300.3852,222.7023,207.7802,251.3713,110.9542,290.9542
2/7/2018 0:00,294.1372,286.4682,301.012,223.0071,207.8253,251.4199,110.9277,290.9277
2/7/2018 12:00,294.6437,287.3043,301.6388,223.3117,207.8697,251.4682,110.9012,290.9012
2/8/2018 0:00,295.1501,288.1437,302.2656,223.6162,207.9135,251.5163,110.8747,290.8747
2/8/2018 12:00,295.6565,288.9865,302.8923,223.9205,207.9565,251.5642,110.8482,290.8482
2/9/2018 0:00,296.1628,289.8325,303.519,224.2247,207.999,251.6118,110.8217,290.8217
2/9/2018 12:00,296.6691,290.6819,304.1456,224.5288,208.0407,251.6593,110.7952,290.7952
2/10/2018 0:00,297.1752,291.5346,304.7722,224.8326,208.0817,251.7065,110.7687,290.7687
2/10/2018 12:00,297.6813,292.3908,305.3987,225.1364,208.1221,251.7534,110.7422,290.7422
2/11/2018 0:00,298.1873,293.2504,306.0252,225.44,208.1618,251.8001,110.7157,290.7157
2/11/2018 12:00,298.6933,294.1134,306.6516,225.7434,208.2008,251.8466,110.6893,290.6893
2/12/2018 0:00,299.1992,294.9799,307.2779,226.0466,208.2391,251.8929,110.6628,290.6628
2/12/2018 12:00,299.7049,295.8499,307.9042,226.3497,208.2766,251.9389,110.6363,290.6363
2/13/2018 0:00,300.2106,296.7234,308.5305,226.6526,208.3135,251.9846,110.6098,290.6098
2/13/2018 12:00,300.7162,297.6003,309.1566,226.9553,208.3497,252.0301,110.5833,290.5833
2/14/2018 0:00,301.2218,298.4808,309.7828,227.2579,208.3852,252.0753,110.5568,290.5568
2/14/2018 12:00,301.7272,299.3648,310.4088,227.5603,208.4199,252.1203,110.5303,290.5303
2/15/2018 0:00,302.2325,300.2524,311.0348,227.8624,208.454,252.165,110.5038,290.5038
2/15/2018 12:00,302.7377,301.1434,311.6607,228.1644,208.4873,252.2095,110.4773,290.4773
2/16/2018 0:00,303.2429,302.038,312.2865,228.4663,208.5199,252.2537,110.4508,290.4508
2/16/2018 12:00,303.7479,302.936,312.9123,228.7679,208.5517,252.2976,110.4243,290.4243
2/17/2018 0:00,304.2528,303.8375,313.538,229.0693,208.5829,252.3413,110.3978,290.3978
2/17/2018 12:00,304.7576,304.7424,314.1636,229.3705,208.6133,252.3847,110.3713,290.3713
2/18/2018 0:00,305.2623,305.6508,314.7891,229.6716,208.6429,252.4278,110.3448,290.3448
2/18/2018 12:00,305.7669,306.5624,315.4146,229.9724,208.6719,252.4707,110.3183,290.3183
2/19/2018 0:00,306.2713,307.4774,316.0399,230.273,208.7001,252.5132,110.2918,290.2918
2/19/2018 12:00,306.7757,308.3956,316.6652,230.5734,208.7275,252.5555,110.2653,290.2653
2/20/2018 0:00,307.2799,309.3169,317.2904,230.8737,208.7543,252.5975,110.2388,290.2388
2/20/2018 12:00,307.784,310.2413,317.9155,231.1737,208.7802,252.6393,110.2123,290.2123
2/21/2018 0:00,308.288,311.1686,318.5406,231.4735,208.8055,252.6807,110.1858,290.1858
2/21/2018 12:00,308.7918,312.0988,319.1655,231.7731,208.83,252.7219,110.1593,290.1593
2/22/2018 0:00,309.2955,313.0316,319.7904,232.0725,208.8537,252.7628,110.1328,290.1328
2/22/2018 12:00,309.7991,313.967,320.4151,232.3717,208.8767,252.8034,110.1063,290.1063
2/23/2018 0:00,310.3026,314.9047,321.0398,232.6706,208.899,252.8437,110.0798,290.0798
2/23/2018 12:00,310.8059,315.8446,321.6644,232.9694,208.9205,252.8837,110.0533,290.0533
2/24/2018 0:00,311.3091,316.7864,322.2889,233.268,208.9412,252.9234,110.0268,290.0268
2/24/2018 12:00,311.8122,317.73,322.9133,233.5663,208.9612,252.9629,110.0003,290.0003
2/25/2018 0:00,312.3151,318.675,323.5376,233.8645,208.9805,253.002,109.9738,289.9738
2/25/2018 12:00,312.8179,319.6211,324.1617,234.1624,208.999,253.0409,109.9474,289.9474
2/26/2018 0:00,313.3206,320.5681,324.7858,234.4601,209.0167,253.0794,109.9209,289.9209
2/26/2018 12:00,313.8231,321.5155,325.4098,234.7576,209.0337,253.1176,109.8944,289.8944
2/27/2018 0:00,314.3255,322.4631,326.0337,235.0549,209.0499,253.1556,109.8679,289.8679
2/27/2018 12:00,314.8277,323.4103,326.6575,235.3519,209.0653,253.1932,109.8414,289.8414
2/28/2018 0:00,315.3298,324.3567,327.2812,235.6487,209.08,253.2305,109.8149,289.8149
2/28/2018 12:00,315.8318,325.3019,327.9047,235.9453,209.0939,253.2675,109.7884,289.7884
3/1/2018 0:00,316.3336,326.2452,328.5282,236.2417,209.1071,253.3042,109.7619,289.7619
3/1/2018 12:00,316.8353,327.1862,329.1515,236.5379,209.1194,253.3405,109.7354,289.7354
3/2/2018 0:00,317.3369,328.1243,329.7748,236.8338,209.131,253.3766,109.7089,289.7089
3/2/2018 12:00,317.8383,329.0587,330.3979,237.1295,209.1418,253.4123,109.6824,289.6824
3/3/2018 0:00,318.3397,329.9887,331.021,237.425,209.1519,253.4477,109.6559,289.6559
3/3/2018 12:00,318.8409,330.9138,331.6439,237.7202,209.1611,253.4828,109.6294,289.6294
3/4/2018 0:00,319.342,331.833,332.2668,238.0153,209.1696,253.5176,109.6029,289.6029
3/4/2018 12:00,319.8429,332.7456,332.8895,238.31,209.1774,253.552,109.5764,289.5764
3/5/2018 0:00,320.3438,333.6506,333.5122,238.6046,209.1843,253.5861,109.5499,289.5499
3/5/2018 12:00,320.8445,334.5473,334.1347,238.8989,209.1905,253.6199,109.5234,289.5234
3/6/2018 0:00,321.3452,335.4346,334.7572,239.1929,209.1958,253.6534,109.4969,289.4969
3/6/2018 12:00,321.8457,336.3116,335.3796,239.4867,209.2004,253.6865,109.4704,289.4704
3/7/2018 0:00,322.3461,337.1773,336.0019,239.7802,209.2043,253.7193,109.4439,289.4439
3/7/2018 12:00,322.8464,338.0307,336.624,240.0735,209.2073,253.7518,109.4174,289.4174
3/8/2018 0:00,323.3466,338.8706,337.2461,240.3665,209.2096,253.7839,109.3909,289.3909
3/8/2018 12:00,323.8467,339.6961,337.8681,240.6593,209.211,253.8157,109.3644,289.3644
3/9/2018 0:00,324.3467,340.5059,338.49,240.9518,209.2117,253.8472,109.3379,289.3379
3/9/2018 12:00,324.8465,341.299,339.1118,241.244,209.2116,253.8783,109.3114,289.3114
3/10/2018 0:00,325.3463,342.0744,339.7335,241.5359,209.2108,253.9091,109.2849,289.2849
3/10/2018 12:00,325.8459,342.8308,340.3551,241.8275,209.2091,253.9395,109.2584,289.2584
3/11/2018 0:00,326.3455,343.5671,340.9766,242.1189,209.2066,253.9696,109.232,289.232
3/11/2018 12:00,326.8449,344.2823,341.598,242.4099,209.2034,253.9993,109.2055,289.2055
3/12/2018 0:00,327.3442,344.9753,342.2193,242.7006,209.1994,254.0287,109.179,289.179
3/12/2018 12:00,327.8433,345.645,342.8405,242.9911,209.1945,254.0577,109.1525,289.1525
3/13/2018 0:00,328.3424,346.2903,343.4616,243.2812,209.1889,254.0864,109.126,289.126
3/13/2018 12:00,328.8413,346.9103,344.0825,243.571,209.1825,254.1147,109.0995,289.0995
3/14/2018 0:00,329.3401,347.5039,344.7034,243.8605,209.1753,254.1426,109.073,289.073
3/14/2018 12:00,329.8388,348.0703,345.3242,244.1496,209.1674,254.1702,109.0465,289.0465
3/15/2018 0:00,330.3374,348.6086,345.9448,244.4384,209.1586,254.1974,109.02,289.02
3/15/2018 12:00,330.8358,349.1178,346.5653,244.7269,209.149,254.2243,108.9935,288.9935
3/16/2018 0:00,331.3341,349.5973,347.1858,245.015,209.1387,254.2507,108.967,288.967
3/16/2018 12:00,331.8323,350.0463,347.8061,245.3028,209.1276,254.2769,108.9405,288.9405
3/17/2018 0:00,332.3303,350.4642,348.4263,245.5903,209.1157,254.3026,108.914,288.914
3/17/2018 12:00,332.8282,350.8502,349.0463,245.8773,209.103,254.328,108.8875,288.8875
3/18/2018 0:00,333.326,351.2039,349.6663,246.1641,209.0895,254.353,108.861,288.861
3/18/2018 12:00,333.8236,351.5248,350.2861,246.4504,209.0753,254.3776,108.8345,288.8345
3/19/2018 0:00,334.3211,351.8125,350.9058,246.7364,209.0603,254.4018,108.808,288.808
3/19/2018 12:00,334.8184,352.0666,351.5254,247.022,209.0445,254.4257,108.7815,288.7815
3/20/2018 0:00,335.3156,352.2869,352.1448,247.3073,209.0279,254.4492,108.755,288.755
3/20/2018 12:00,335.8126,352.4733,352.7642,247.5921,209.0106,254.4723,108.7285,288.7285
3/21/2018 0:00,336.3095,352.6257,353.3834,247.8766,208.9925,254.4951,108.702,288.702
3/21/2018 12:00,336.8063,352.7441,354.0024,248.1607,208.9737,254.5175,108.6755,288.6755
3/22/2018 0:00,337.3028,352.8285,354.6214,248.4445,208.9541,254.5394,108.649,288.649
3/22/2018 12:00,337.7993,352.8793,355.2402,248.7278,208.9337,254.561,108.6225,288.6225
3/23/2018 0:00,338.2956,352.8967,355.8588,249.0107,208.9127,254.5823,108.596,288.596
3/23/2018 12:00,338.7917,352.8812,356.4773,249.2933,208.8908,254.6031,108.5695,288.5695
3/24/2018 0:00,339.2876,352.8332,357.0957,249.5754,208.8682,254.6236,108.543,288.543
3/24/2018 12:00,339.7834,352.7535,357.714,249.8572,208.8449,254.6437,108.5165,288.5165
3/25/2018 0:00,340.2791,352.6427,358.3321,250.1385,208.8208,254.6633,108.4901,288.4901
3/25/2018 12:00,340.7746,352.5019,358.95,250.4195,208.796,254.6826,108.4636,288.4636
3/26/2018 0:00,341.2699,352.3319,359.5678,250.7,208.7705,254.7016,108.4371,288.4371
3/26/2018 12:00,341.765,352.134,0.1855,250.9801,208.7442,254.7201,108.4106,288.4106
3/27/2018 0:00,342.26,351.9093,0.803,251.2598,208.7172,254.7382,108.3841,288.3841
3/27/2018 12:00,342.7548,351.6593,1.4203,251.5391,208.6895,254.7559,108.3576,288.3576
3/28/2018 0:00,343.2495,351.3853,2.0375,251.8179,208.6611,254.7733,108.3311,288.3311
3/28/2018 12:00,343.744,351.0891,2.6545,252.0964,208.6319,254.7902,108.3046,288.3046
3/29/2018 0:00,344.2383,350.7723,3.2714,252.3744,208.6021,254.8067,108.2781,288.2781
3/29/2018 12:00,344.7325,350.4367,3.8881,252.6519,208.5715,254.8229,108.2516,288.2516
3/30/2018 0:00,345.2265,350.0842,4.5047,252.929,208.5403,254.8386,108.2251,288.2251
3/30/2018 12:00,345.7204,349.7166,5.1211,253.2057,208.5083,254.8539,108.1986,288.1986
3/31/2018 0:00,346.2141,349.3361,5.7374,253.482,208.4756,254.8689,108.1721,288.1721
3/31/2018 12:00,346.7077,348.9447,6.3535,253.7578,208.4423,254.8834,108.1456,288.1456
4/1/2018 0:00,347.2012,348.5444,6.9695,254.0331,208.4082,254.8976,108.1191,288.1191
4/1/2018 12:00,347.6945,348.1375,7.5853,254.308,208.3735,254.9113,108.0926,288.0926
4/2/2018 0:00,348.1876,347.7259,8.201,254.5824,208.3382,254.9247,108.0661,288.0661
4/2/2018 12:00,348.6807,347.3119,8.8165,254.8564,208.3021,254.9377,108.0396,288.0396
4/3/2018 0:00,349.1736,346.8974,9.4319,255.1299,208.2654,254.9502,108.0131,288.0131
4/3/2018 12:00,349.6664,346.4845,10.0472,255.4028,208.228,254.9624,107.9866,287.9866
4/4/2018 0:00,350.159,346.0752,10.6623,255.6754,208.19,254.9741,107.9601,287.9601
4/4/2018 12:00,350.6516,345.6715,11.2773,255.9474,208.1513,254.9855,107.9336,287.9336
4/5/2018 0:00,351.144,345.275,11.8921,256.2189,208.112,254.9964,107.9071,287.9071
4/5/2018 12:00,351.6362,344.8876,12.5068,256.4898,208.0721,255.007,107.8806,287.8806
4/6/2018 0:00,352.1284,344.511,13.1213,256.7603,208.0315,255.0171,107.8541,287.8541
4/6/2018 12:00,352.6204,344.1466,13.7357,257.0302,207.9903,255.0269,107.8276,287.8276
4/7/2018 0:00,353.1123,343.7959,14.3499,257.2996,207.9484,255.0362,107.8012,287.8012
4/7/2018 12:00,353.6041,343.4602,14.9641,257.5685,207.906,255.0451,107.7747,287.7747
4/8/2018 0:00,354.0958,343.1406,15.578,257.8367,207.8629,255.0536,107.7482,287.7482
4/8/2018 12:00,354.5873,342.8384,16.1918,258.1045,207.8192,255.0617,107.7217,287.7217
4/9/2018 0:00,355.0787,342.5544,16.8055,258.3716,207.775,255.0694,107.6952,287.6952
4/9/2018 12:00,355.57,342.2894,17.419,258.6382,207.7301,255.0767,107.6687,287.6687
4/10/2018 0:00,356.0612,342.0442,18.0324,258.9041,207.6846,255.0836,107.6422,287.6422
4/10/2018 12:00,356.5523,341.8195,18.6456,259.1695,207.6386,255.09,107.6157,287.6157
4/11/2018 0:00,357.0432,341.6158,19.2587,259.4342,207.592,255.096,107.5892,287.5892
4/11/2018 12:00,357.534,341.4333,19.8717,259.6984,207.5448,255.1017,107.5627,287.5627
4/12/2018 0:00,358.0246,341.2726,20.4844,259.9619,207.4971,255.1069,107.5362,287.5362
4/12/2018 12:00,358.5152,341.1339,21.0971,260.2247,207.4488,255.1117,107.5097,287.5097
4/13/2018 0:00,359.0056,341.0172,21.7095,260.4869,207.4,255.116,107.4832,287.4832
4/13/2018 12:00,359.4959,340.9228,22.3219,260.7485,207.3506,255.12,107.4567,287.4567
4/14/2018 0:00,359.9861,340.8505,22.934,261.0094,207.3007,255.1235,107.4302,287.4302
4/14/2018 12:00,0.4761,340.8004,23.5461,261.2696,207.2503,255.1267,107.4037,287.4037
4/15/2018 0:00,0.966,340.7724,24.1579,261.5291,207.1994,255.1294,107.3772,287.3772
4/15/2018 12:00,1.4558,340.7663,24.7696,261.788,207.148,255.1317,107.3507,287.3507
4/16/2018 0:00,1.9454,340.7819,25.3812,262.0461,207.0961,255.1336,107.3242,287.3242
4/16/2018 12:00,2.4349,340.819,25.9926,262.3035,207.0437,255.1351,107.2977,287.2977
4/17/2018 0:00,2.9243,340.8774,26.6038,262.5602,206.9909,255.1361,107.2712,287.2712
4/17/2018 12:00,3.4135,340.9568,27.2149,262.8162,206.9376,255.1368,107.2447,287.2447
4/18/2018 0:00,3.9026,341.0568,27.8258,263.0715,206.8838,255.137,107.2182,287.2182
4/18/2018 12:00,4.3916,341.1771,28.4365,263.326,206.8296,255.1369,107.1917,287.1917
4/19/2018 0:00,4.8804,341.3173,29.0471,263.5798,206.7749,255.1363,107.1652,287.1652
4/19/2018 12:00,5.369,341.4772,29.6575,263.8328,206.7199,255.1353,107.1387,287.1387
4/20/2018 0:00,5.8576,341.6563,30.2678,264.0851,206.6644,255.134,107.1122,287.1122
4/20/2018 12:00,6.3459,341.8543,30.8778,264.3366,206.6085,255.1322,107.0858,287.0858
4/21/2018 0:00,6.8342,342.0707,31.4877,264.5873,206.5523,255.13,107.0593,287.0593
4/21/2018 12:00,7.3222,342.3053,32.0974,264.8372,206.4956,255.1274,107.0328,287.0328
4/22/2018 0:00,7.8101,342.5575,32.7069,265.0863,206.4386,255.1244,107.0063,287.0063
4/22/2018 12:00,8.2979,342.8271,33.3162,265.3347,206.3812,255.1209,106.9798,286.9798
4/23/2018 0:00,8.7855,343.1136,33.9253,265.5822,206.3234,255.1171,106.9533,286.9533
4/23/2018 12:00,9.2729,343.4167,34.5343,265.8289,206.2653,255.1129,106.9269,286.9269
4/24/2018 0:00,9.7602,343.7361,35.143,266.0748,206.2069,255.1082,106.9004,286.9004
4/24/2018 12:00,10.2473,344.0713,35.7516,266.3199,206.1481,255.1032,106.8739,286.8739
4/25/2018 0:00,10.7343,344.422,36.3599,266.5641,206.089,255.0977,106.8474,286.8474
4/25/2018 12:00,11.2212,344.7879,36.9681,266.8075,206.0296,255.0918,106.8209,286.8209
4/26/2018 0:00,11.7078,345.1686,37.576,267.05,205.9699,255.0856,106.7944,286.7944
4/26/2018 12:00,12.1944,345.5638,38.1838,267.2917,205.91,255.0789,106.7679,286.7679
4/27/2018 0:00,12.6808,345.9732,38.7913,267.5325,205.8497,255.0719,106.7413,286.7413
4/27/2018 12:00,13.167,346.3965,39.3987,267.7724,205.7892,255.0644,106.7148,286.7148
4/28/2018 0:00,13.6531,346.8334,40.0058,268.0114,205.7284,255.0565,106.6883,286.6883
4/28/2018 12:00,14.1391,347.2835,40.6128,268.2495,205.6674,255.0483,106.6618,286.6618
4/29/2018 0:00,14.6249,347.7467,41.2196,268.4868,205.6061,255.0397,106.6353,286.6353
4/29/2018 12:00,15.1107,348.2227,41.8262,268.7231,205.5446,255.0306,106.6088,286.6088
4/30/2018 0:00,15.5962,348.7111,42.4326,268.9584,205.4829,255.0212,106.5823,286.5823
4/30/2018 12:00,16.0817,349.2118,43.0388,269.1929,205.421,255.0114,106.5558,286.5558
5/1/2018 0:00,16.5671,349.7246,43.6448,269.4263,205.3589,255.0012,106.5293,286.5293
5/1/2018 12:00,17.0523,350.2491,44.2506,269.6588,205.2967,254.9906,106.5028,286.5028
5/2/2018 0:00,17.5374,350.7852,44.8562,269.8903,205.2342,254.9797,106.4763,286.4763
5/2/2018 12:00,18.0225,351.3326,45.4616,270.1208,205.1716,254.9683,106.4498,286.4498
5/3/2018 0:00,18.5074,351.8913,46.0669,270.3503,205.1089,254.9566,106.4233,286.4233
5/3/2018 12:00,18.9921,352.4609,46.6719,270.5788,205.046,254.9445,106.3969,286.3969
5/4/2018 0:00,19.4768,353.0413,47.2768,270.8062,204.983,254.932,106.3704,286.3704
5/4/2018 12:00,19.9614,353.6323,47.8814,271.0326,204.9198,254.9191,106.3439,286.3439
5/5/2018 0:00,20.4459,354.2338,48.4859,271.2578,204.8565,254.9058,106.3174,286.3174
5/5/2018 12:00,20.9303,354.8456,49.0902,271.482,204.7932,254.8922,106.2909,286.2909
5/6/2018 0:00,21.4145,355.4676,49.6943,271.7051,204.7297,254.8782,106.2644,286.2644
5/6/2018 12:00,21.8987,356.0996,50.2981,271.9271,204.6662,254.8638,106.2379,286.2379
5/7/2018 0:00,22.3828,356.7415,50.9018,272.1479,204.6026,254.849,106.2114,286.2114
5/7/2018 12:00,22.8667,357.3933,51.5053,272.3675,204.5389,254.8339,106.185,286.185
5/8/2018 0:00,23.3506,358.0547,52.1086,272.586,204.4752,254.8184,106.1585,286.1585
5/8/2018 12:00,23.8344,358.7256,52.7117,272.8033,204.4115,254.8025,106.132,286.132
5/9/2018 0:00,24.3181,359.4061,53.3146,273.0193,204.3477,254.7862,106.1055,286.1055
5/9/2018 12:00,24.8017,0.0959,53.9173,273.2342,204.2839,254.7696,106.079,286.079
5/10/2018 0:00,25.2851,0.7951,54.5198,273.4477,204.2201,254.7526,106.0525,286.0525
5/10/2018 12:00,25.7685,1.5035,55.1221,273.6601,204.1563,254.7353,106.026,286.026
5/11/2018 0:00,26.2518,2.2211,55.7243,273.8711,204.0926,254.7176,105.9994,285.9994
5/11/2018 12:00,26.735,2.9478,56.3262,274.0808,204.0288,254.6995,105.9729,285.9729
5/12/2018 0:00,27.2181,3.6835,56.9279,274.2892,203.9652,254.6811,105.9464,285.9464
5/12/2018 12:00,27.7011,4.4283,57.5294,274.4963,203.9015,254.6623,105.9199,285.9199
5/13/2018 0:00,28.1841,5.182,58.1307,274.702,203.838,254.6431,105.8934,285.8934
5/13/2018 12:00,28.6669,5.9447,58.7318,274.9064,203.7745,254.6237,105.8669,285.8669
5/14/2018 0:00,29.1496,6.7162,59.3327,275.1093,203.7111,254.6038,105.8404,285.8404
5/14/2018 12:00,29.6323,7.4966,59.9334,275.3108,203.6478,254.5837,105.8139,285.8139
5/15/2018 0:00,30.1148,8.2859,60.5339,275.511,203.5847,254.5632,105.7874,285.7874
