Date,Sun,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,MeanNode,SouthNode
Jan 1 2023 0:00 am,280.284,293.7019,297.3828,69.0657,1.193,322.4189,45.1476,352.8706,297.6579,40.2036,220.2036
Jan 1 2023 2:00 am,280.369,293.6588,297.4872,69.0525,1.2031,322.4272,45.1461,352.8719,297.6606,40.1992,220.1992
Jan 1 2023 4:00 am,280.4539,293.6144,297.5916,69.0393,1.2131,322.4355,45.1446,352.8732,297.6632,40.1947,220.1947
Jan 1 2023 6:00 am,280.5388,293.5687,297.696,69.0263,1.2232,322.4438,45.143,352.8746,297.6658,40.1903,220.1903
Jan 1 2023 8:00 am,280.6237,293.5216,297.8003,69.0133,1.2334,322.4522,45.1415,352.8759,297.6685,40.1859,220.1859
Jan 1 2023 10:00 am,280.7086,293.4731,297.9047,69.0004,1.2435,322.4605,45.14,352.8772,297.6711,40.1815,220.1815
Jan 1 2023 12:00 pm,280.7936,293.4232,298.0091,68.9876,1.2536,322.4689,45.1385,352.8786,297.6737,40.1771,220.1771
Jan 1 2023 2:00 pm,280.8785,293.372,298.1134,68.9749,1.2638,322.4772,45.137,352.8799,297.6764,40.1727,220.1727
Jan 1 2023 4:00 pm,280.9634,293.3195,298.2178,68.9623,1.274,322.4856,45.1355,352.8813,297.679,40.1683,220.1683
Jan 1 2023 6:00 pm,281.0483,293.2656,298.3222,68.9498,1.2842,322.494,45.134,352.8827,297.6816,40.1639,220.1639
Jan 1 2023 8:00 pm,281.1332,293.2104,298.4266,68.9374,1.2944,322.5023,45.1325,352.884,297.6843,40.1594,220.1594
Jan 1 2023 10:00 pm,281.2181,293.1538,298.5309,68.9251,1.3047,322.5107,45.131,352.8854,297.6869,40.155,220.155
Jan 2 2023 0:00 am,281.3031,293.0959,298.6353,68.9129,1.3149,322.5191,45.1295,352.8868,297.6896,40.1506,220.1506
Jan 2 2023 2:00 am,281.388,293.0367,298.7397,68.9008,1.3252,322.5275,45.1281,352.8881,297.6922,40.1462,220.1462
Jan 2 2023 4:00 am,281.4729,292.9762,298.844,68.8888,1.3355,322.5359,45.1266,352.8895,297.6949,40.1418,220.1418
Jan 2 2023 6:00 am,281.5578,292.9144,298.9484,68.8769,1.3458,322.5443,45.1251,352.8909,297.6975,40.1374,220.1374
Jan 2 2023 8:00 am,281.6427,292.8513,299.0527,68.865,1.3562,322.5527,45.1237,352.8923,297.7001,40.133,220.133
Jan 2 2023 10:00 am,281.7276,292.7869,299.1571,68.8533,1.3665,322.5611,45.1222,352.8937,297.7028,40.1286,220.1286
Jan 2 2023 12:00 pm,281.8126,292.7212,299.2614,68.8417,1.3769,322.5695,45.1208,352.8951,297.7054,40.1241,220.1241
Jan 2 2023 2:00 pm,281.8975,292.6542,299.3658,68.8301,1.3873,322.578,45.1194,352.8965,297.7081,40.1197,220.1197
Jan 2 2023 4:00 pm,281.9824,292.586,299.4702,68.8187,1.3977,322.5864,45.1179,352.8979,297.7107,40.1153,220.1153
Jan 2 2023 6:00 pm,282.0673,292.5165,299.5745,68.8073,1.4081,322.5948,45.1165,352.8993,297.7134,40.1109,220.1109
Jan 2 2023 8:00 pm,282.1522,292.4458,299.6789,68.7961,1.4186,322.6033,45.1151,352.9007,297.716,40.1065,220.1065
Jan 2 2023 10:00 pm,282.2371,292.3739,299.7832,68.7849,1.429,322.6117,45.1137,352.9021,297.7187,40.1021,220.1021
Jan 3 2023 0:00 am,282.322,292.3007,299.8876,68.7738,1.4395,322.6202,45.1122,352.9035,297.7213,40.0977,220.0977
Jan 3 2023 2:00 am,282.407,292.2263,299.9919,68.7629,1.45,322.6287,45.1108,352.9049,297.724,40.0933,220.0933
Jan 3 2023 4:00 am,282.4919,292.1507,300.0962,68.752,1.4605,322.6371,45.1094,352.9063,297.7267,40.0889,220.0889
Jan 3 2023 6:00 am,282.5768,292.074,300.2006,68.7412,1.4711,322.6456,45.108,352.9078,297.7293,40.0844,220.0844
Jan 3 2023 8:00 am,282.6617,291.996,300.3049,68.7305,1.4816,322.6541,45.1066,352.9092,297.732,40.08,220.08
Jan 3 2023 10:00 am,282.7466,291.917,300.4093,68.7199,1.4922,322.6626,45.1053,352.9106,297.7346,40.0756,220.0756
Jan 3 2023 12:00 pm,282.8315,291.8367,300.5136,68.7095,1.5028,322.6711,45.1039,352.9121,297.7373,40.0712,220.0712
Jan 3 2023 2:00 pm,282.9164,291.7554,300.618,68.6991,1.5134,322.6796,45.1025,352.9135,297.7399,40.0668,220.0668
Jan 3 2023 4:00 pm,283.0013,291.6729,300.7223,68.6888,1.524,322.6881,45.1011,352.915,297.7426,40.0624,220.0624
Jan 3 2023 6:00 pm,283.0863,291.5893,300.8266,68.6786,1.5347,322.6966,45.0998,352.9164,297.7453,40.058,220.058
Jan 3 2023 8:00 pm,283.1712,291.5046,300.931,68.6684,1.5453,322.7051,45.0984,352.9179,297.7479,40.0536,220.0536
Jan 3 2023 10:00 pm,283.2561,291.4189,301.0353,68.6584,1.556,322.7136,45.0971,352.9193,297.7506,40.0492,220.0492
Jan 4 2023 0:00 am,283.341,291.3321,301.1396,68.6485,1.5667,322.7222,45.0957,352.9208,297.7532,40.0448,220.0448
Jan 4 2023 2:00 am,283.4259,291.2443,301.2439,68.6387,1.5774,322.7307,45.0944,352.9222,297.7559,40.0403,220.0403
Jan 4 2023 4:00 am,283.5108,291.1554,301.3483,68.629,1.5882,322.7392,45.0931,352.9237,297.7586,40.0359,220.0359
Jan 4 2023 6:00 am,283.5957,291.0656,301.4526,68.6193,1.5989,322.7478,45.0917,352.9252,297.7612,40.0315,220.0315
Jan 4 2023 8:00 am,283.6806,290.9747,301.5569,68.6098,1.6097,322.7564,45.0904,352.9267,297.7639,40.0271,220.0271
Jan 4 2023 10:00 am,283.7656,290.8829,301.6612,68.6003,1.6205,322.7649,45.0891,352.9281,297.7666,40.0227,220.0227
Jan 4 2023 12:00 pm,283.8505,290.7902,301.7656,68.591,1.6313,322.7735,45.0878,352.9296,297.7692,40.0183,220.0183
Jan 4 2023 2:00 pm,283.9354,290.6965,301.8699,68.5817,1.6421,322.782,45.0865,352.9311,297.7719,40.0139,220.0139
Jan 4 2023 4:00 pm,284.0203,290.6019,301.9742,68.5726,1.6529,322.7906,45.0852,352.9326,297.7746,40.0095,220.0095
Jan 4 2023 6:00 pm,284.1052,290.5064,302.0785,68.5635,1.6638,322.7992,45.0839,352.9341,297.7773,40.0051,220.0051
Jan 4 2023 8:00 pm,284.1901,290.4101,302.1828,68.5546,1.6747,322.8078,45.0826,352.9356,297.7799,40.0007,220.0007
Jan 4 2023 10:00 pm,284.275,290.3128,302.2871,68.5457,1.6856,322.8164,45.0813,352.9371,297.7826,39.9962,219.9962
Jan 5 2023 0:00 am,284.3599,290.2148,302.3915,68.5369,1.6965,322.825,45.08,352.9386,297.7853,39.9918,219.9918
Jan 5 2023 2:00 am,284.4448,290.116,302.4958,68.5282,1.7074,322.8336,45.0788,352.9401,297.7879,39.9874,219.9874
Jan 5 2023 4:00 am,284.5297,290.0163,302.6001,68.5196,1.7184,322.8422,45.0775,352.9416,297.7906,39.983,219.983
Jan 5 2023 6:00 am,284.6146,289.9159,302.7044,68.5112,1.7293,322.8508,45.0763,352.9431,297.7933,39.9786,219.9786
Jan 5 2023 8:00 am,284.6996,289.8148,302.8087,68.5028,1.7403,322.8595,45.075,352.9446,297.796,39.9742,219.9742
Jan 5 2023 10:00 am,284.7845,289.7129,302.913,68.4945,1.7513,322.8681,45.0737,352.9462,297.7986,39.9698,219.9698
Jan 5 2023 12:00 pm,284.8694,289.6103,303.0173,68.4863,1.7623,322.8767,45.0725,352.9477,297.8013,39.9654,219.9654
Jan 5 2023 2:00 pm,284.9543,289.5071,303.1216,68.4781,1.7733,322.8854,45.0713,352.9492,297.804,39.961,219.961
Jan 5 2023 4:00 pm,285.0392,289.4032,303.2259,68.4701,1.7844,322.894,45.07,352.9507,297.8067,39.9566,219.9566
Jan 5 2023 6:00 pm,285.1241,289.2986,303.3302,68.4622,1.7955,322.9027,45.0688,352.9523,297.8094,39.9522,219.9522
Jan 5 2023 8:00 pm,285.209,289.1935,303.4345,68.4544,1.8066,322.9113,45.0676,352.9538,297.812,39.9477,219.9477
Jan 5 2023 10:00 pm,285.2939,289.0877,303.5388,68.4466,1.8177,322.92,45.0664,352.9554,297.8147,39.9433,219.9433
Jan 6 2023 0:00 am,285.3788,288.9814,303.6431,68.439,1.8288,322.9286,45.0652,352.9569,297.8174,39.9389,219.9389
Jan 6 2023 2:00 am,285.4637,288.8746,303.7474,68.4315,1.8399,322.9373,45.064,352.9585,297.8201,39.9345,219.9345
Jan 6 2023 4:00 am,285.5486,288.7673,303.8517,68.424,1.8511,322.946,45.0628,352.96,297.8228,39.9301,219.9301
Jan 6 2023 6:00 am,285.6335,288.6594,303.9559,68.4167,1.8622,322.9547,45.0616,352.9616,297.8255,39.9257,219.9257
Jan 6 2023 8:00 am,285.7184,288.5511,304.0602,68.4094,1.8734,322.9634,45.0604,352.9631,297.8281,39.9213,219.9213
Jan 6 2023 10:00 am,285.8033,288.4424,304.1645,68.4022,1.8846,322.9721,45.0592,352.9647,297.8308,39.9169,219.9169
Jan 6 2023 12:00 pm,285.8882,288.3332,304.2688,68.3952,1.8959,322.9808,45.058,352.9663,297.8335,39.9125,219.9125
Jan 6 2023 2:00 pm,285.9731,288.2237,304.3731,68.3882,1.9071,322.9895,45.0569,352.9678,297.8362,39.9081,219.9081
Jan 6 2023 4:00 pm,286.058,288.1138,304.4774,68.3813,1.9184,322.9982,45.0557,352.9694,297.8389,39.9036,219.9036
Jan 6 2023 6:00 pm,286.143,288.0036,304.5816,68.3745,1.9296,323.0069,45.0545,352.971,297.8416,39.8992,219.8992
Jan 6 2023 8:00 pm,286.2279,287.893,304.6859,68.3678,1.9409,323.0156,45.0534,352.9726,297.8443,39.8948,219.8948
Jan 6 2023 10:00 pm,286.3128,287.7822,304.7902,68.3612,1.9522,323.0244,45.0522,352.9742,297.8469,39.8904,219.8904
Jan 7 2023 0:00 am,286.3977,287.671,304.8945,68.3547,1.9636,323.0331,45.0511,352.9757,297.8496,39.886,219.886
Jan 7 2023 2:00 am,286.4826,287.5597,304.9987,68.3483,1.9749,323.0418,45.05,352.9773,297.8523,39.8816,219.8816
Jan 7 2023 4:00 am,286.5675,287.4481,305.103,68.342,1.9863,323.0506,45.0488,352.9789,297.855,39.8772,219.8772
Jan 7 2023 6:00 am,286.6524,287.3364,305.2073,68.3357,1.9976,323.0593,45.0477,352.9805,297.8577,39.8728,219.8728
Jan 7 2023 8:00 am,286.7373,287.2245,305.3115,68.3296,2.009,323.0681,45.0466,352.9821,297.8604,39.8684,219.8684
Jan 7 2023 10:00 am,286.8222,287.1125,305.4158,68.3236,2.0205,323.0769,45.0455,352.9837,297.8631,39.864,219.864
Jan 7 2023 12:00 pm,286.9071,287.0003,305.5201,68.3176,2.0319,323.0856,45.0444,352.9854,297.8658,39.8595,219.8595
Jan 7 2023 2:00 pm,286.992,286.8881,305.6243,68.3118,2.0433,323.0944,45.0433,352.987,297.8685,39.8551,219.8551
Jan 7 2023 4:00 pm,287.0769,286.7758,305.7286,68.306,2.0548,323.1032,45.0422,352.9886,297.8712,39.8507,219.8507
Jan 7 2023 6:00 pm,287.1618,286.6635,305.8329,68.3004,2.0663,323.112,45.0411,352.9902,297.8739,39.8463,219.8463
Jan 7 2023 8:00 pm,287.2467,286.5511,305.9371,68.2948,2.0778,323.1207,45.04,352.9918,297.8766,39.8419,219.8419
Jan 7 2023 10:00 pm,287.3316,286.4388,306.0414,68.2893,2.0893,323.1295,45.0389,352.9935,297.8793,39.8375,219.8375
Jan 8 2023 0:00 am,287.4165,286.3265,306.1456,68.2839,2.1008,323.1383,45.0378,352.9951,297.882,39.8331,219.8331
Jan 8 2023 2:00 am,287.5014,286.2143,306.2499,68.2786,2.1124,323.1471,45.0368,352.9967,297.8846,39.8287,219.8287
Jan 8 2023 4:00 am,287.5863,286.1022,306.3541,68.2734,2.1239,323.1559,45.0357,352.9984,297.8873,39.8243,219.8243
Jan 8 2023 6:00 am,287.6712,285.9902,306.4584,68.2683,2.1355,323.1648,45.0347,353,297.89,39.8199,219.8199
Jan 8 2023 8:00 am,287.7561,285.8784,306.5626,68.2633,2.1471,323.1736,45.0336,353.0016,297.8927,39.8154,219.8154
Jan 8 2023 10:00 am,287.841,285.7667,306.6669,68.2584,2.1587,323.1824,45.0326,353.0033,297.8954,39.811,219.811
Jan 8 2023 12:00 pm,287.9259,285.6552,306.7711,68.2536,2.1703,323.1912,45.0315,353.0049,297.8981,39.8066,219.8066
Jan 8 2023 2:00 pm,288.0108,285.5439,306.8754,68.2489,2.182,323.2001,45.0305,353.0066,297.9008,39.8022,219.8022
Jan 8 2023 4:00 pm,288.0957,285.4329,306.9796,68.2442,2.1937,323.2089,45.0295,353.0083,297.9035,39.7978,219.7978
Jan 8 2023 6:00 pm,288.1806,285.3221,307.0838,68.2397,2.2053,323.2178,45.0284,353.0099,297.9062,39.7934,219.7934
Jan 8 2023 8:00 pm,288.2655,285.2117,307.1881,68.2352,2.217,323.2266,45.0274,353.0116,297.9089,39.789,219.789
Jan 8 2023 10:00 pm,288.3504,285.1015,307.2923,68.2309,2.2287,323.2355,45.0264,353.0132,297.9116,39.7846,219.7846
Jan 9 2023 0:00 am,288.4353,284.9916,307.3965,68.2266,2.2405,323.2443,45.0254,353.0149,297.9143,39.7802,219.7802
Jan 9 2023 2:00 am,288.5202,284.8822,307.5008,68.2224,2.2522,323.2532,45.0244,353.0166,297.917,39.7757,219.7757
Jan 9 2023 4:00 am,288.6051,284.7731,307.605,68.2183,2.264,323.2621,45.0234,353.0183,297.9197,39.7713,219.7713
Jan 9 2023 6:00 am,288.69,284.6644,307.7092,68.2143,2.2758,323.2709,45.0224,353.02,297.9225,39.7669,219.7669
Jan 9 2023 8:00 am,288.7749,284.5561,307.8135,68.2104,2.2876,323.2798,45.0214,353.0216,297.9252,39.7625,219.7625
Jan 9 2023 10:00 am,288.8598,284.4483,307.9177,68.2066,2.2994,323.2887,45.0205,353.0233,297.9279,39.7581,219.7581
Jan 9 2023 12:00 pm,288.9446,284.3409,308.0219,68.2029,2.3112,323.2976,45.0195,353.025,297.9306,39.7537,219.7537
Jan 9 2023 2:00 pm,289.0295,284.234,308.1261,68.1993,2.3231,323.3065,45.0185,353.0267,297.9333,39.7493,219.7493
Jan 9 2023 4:00 pm,289.1144,284.1277,308.2304,68.1958,2.3349,323.3154,45.0176,353.0284,297.936,39.7449,219.7449
Jan 9 2023 6:00 pm,289.1993,284.0219,308.3346,68.1923,2.3468,323.3243,45.0166,353.0301,297.9387,39.7404,219.7404
Jan 9 2023 8:00 pm,289.2842,283.9166,308.4388,68.189,2.3587,323.3332,45.0157,353.0318,297.9414,39.736,219.736
Jan 9 2023 10:00 pm,289.3691,283.8119,308.543,68.1857,2.3706,323.3421,45.0147,353.0335,297.9441,39.7316,219.7316
Jan 10 2023 0:00 am,289.454,283.7078,308.6472,68.1826,2.3825,323.3511,45.0138,353.0352,297.9468,39.7272,219.7272
Jan 10 2023 2:00 am,289.5389,283.6043,308.7514,68.1795,2.3945,323.36,45.0128,353.037,297.9495,39.7228,219.7228
Jan 10 2023 4:00 am,289.6238,283.5014,308.8556,68.1765,2.4065,323.3689,45.0119,353.0387,297.9522,39.7184,219.7184
Jan 10 2023 6:00 am,289.7087,283.3992,308.9599,68.1736,2.4184,323.3779,45.011,353.0404,297.9549,39.714,219.714
Jan 10 2023 8:00 am,289.7936,283.2976,309.0641,68.1708,2.4304,323.3868,45.0101,353.0421,297.9576,39.7096,219.7096
Jan 10 2023 10:00 am,289.8785,283.1968,309.1683,68.1681,2.4424,323.3958,45.0092,353.0439,297.9603,39.7051,219.7051
Jan 10 2023 12:00 pm,289.9634,283.0966,309.2725,68.1655,2.4545,323.4047,45.0083,353.0456,297.9631,39.7007,219.7007
Jan 10 2023 2:00 pm,290.0483,282.9972,309.3767,68.163,2.4665,323.4137,45.0074,353.0473,297.9658,39.6963,219.6963
Jan 10 2023 4:00 pm,290.1332,282.8985,309.4809,68.1606,2.4786,323.4226,45.0065,353.0491,297.9685,39.6919,219.6919
Jan 10 2023 6:00 pm,290.2181,282.8005,309.5851,68.1582,2.4906,323.4316,45.0056,353.0508,297.9712,39.6875,219.6875
Jan 10 2023 8:00 pm,290.3029,282.7033,309.6893,68.156,2.5027,323.4406,45.0047,353.0526,297.9739,39.6831,219.6831
Jan 10 2023 10:00 pm,290.3878,282.6069,309.7935,68.1538,2.5148,323.4495,45.0038,353.0543,297.9766,39.6787,219.6787
Jan 11 2023 0:00 am,290.4727,282.5114,309.8977,68.1518,2.527,323.4585,45.003,353.0561,297.9793,39.6743,219.6743
Jan 11 2023 2:00 am,290.5576,282.4166,310.0018,68.1498,2.5391,323.4675,45.0021,353.0578,297.982,39.6698,219.6698
Jan 11 2023 4:00 am,290.6425,282.3226,310.106,68.1479,2.5513,323.4765,45.0013,353.0596,297.9847,39.6654,219.6654
Jan 11 2023 6:00 am,290.7274,282.2295,310.2102,68.1461,2.5634,323.4855,45.0004,353.0613,297.9875,39.661,219.661
Jan 11 2023 8:00 am,290.8123,282.1373,310.3144,68.1444,2.5756,323.4945,44.9996,353.0631,297.9902,39.6566,219.6566
Jan 11 2023 10:00 am,290.8972,282.046,310.4186,68.1428,2.5878,323.5035,44.9987,353.0649,297.9929,39.6522,219.6522
Jan 11 2023 12:00 pm,290.9821,281.9555,310.5228,68.1413,2.6001,323.5125,44.9979,353.0666,297.9956,39.6478,219.6478
Jan 11 2023 2:00 pm,291.067,281.8659,310.627,68.1398,2.6123,323.5215,44.9971,353.0684,297.9983,39.6434,219.6434
Jan 11 2023 4:00 pm,291.1519,281.7773,310.7311,68.1385,2.6245,323.5306,44.9962,353.0702,298.001,39.6389,219.6389
Jan 11 2023 6:00 pm,291.2367,281.6895,310.8353,68.1373,2.6368,323.5396,44.9954,353.072,298.0037,39.6345,219.6345
Jan 11 2023 8:00 pm,291.3216,281.6027,310.9395,68.1361,2.6491,323.5486,44.9946,353.0738,298.0065,39.6301,219.6301
Jan 11 2023 10:00 pm,291.4065,281.5169,311.0437,68.135,2.6614,323.5576,44.9938,353.0756,298.0092,39.6257,219.6257
Jan 12 2023 0:00 am,291.4914,281.432,311.1478,68.134,2.6737,323.5667,44.993,353.0773,298.0119,39.6213,219.6213
Jan 12 2023 2:00 am,291.5763,281.3481,311.252,68.1331,2.6861,323.5757,44.9922,353.0791,298.0146,39.6169,219.6169
Jan 12 2023 4:00 am,291.6612,281.2651,311.3562,68.1323,2.6984,323.5848,44.9914,353.0809,298.0173,39.6125,219.6125
Jan 12 2023 6:00 am,291.7461,281.1832,311.4604,68.1316,2.7108,323.5938,44.9906,353.0827,298.02,39.608,219.608
Jan 12 2023 8:00 am,291.831,281.1022,311.5645,68.131,2.7232,323.6029,44.9899,353.0846,298.0228,39.6036,219.6036
Jan 12 2023 10:00 am,291.9159,281.0223,311.6687,68.1305,2.7356,323.612,44.9891,353.0864,298.0255,39.5992,219.5992
Jan 12 2023 12:00 pm,292.0007,280.9434,311.7728,68.13,2.748,323.621,44.9883,353.0882,298.0282,39.5948,219.5948
Jan 12 2023 2:00 pm,292.0856,280.8655,311.877,68.1297,2.7604,323.6301,44.9876,353.09,298.0309,39.5904,219.5904
Jan 12 2023 4:00 pm,292.1705,280.7886,311.9812,68.1294,2.7728,323.6392,44.9868,353.0918,298.0336,39.586,219.586
Jan 12 2023 6:00 pm,292.2554,280.7128,312.0853,68.1292,2.7853,323.6483,44.9861,353.0936,298.0363,39.5816,219.5816
Jan 12 2023 8:00 pm,292.3403,280.638,312.1895,68.1292,2.7978,323.6574,44.9853,353.0955,298.0391,39.5771,219.5771
Jan 12 2023 10:00 pm,292.4252,280.5643,312.2936,68.1292,2.8103,323.6664,44.9846,353.0973,298.0418,39.5727,219.5727
Jan 13 2023 0:00 am,292.5101,280.4916,312.3978,68.1292,2.8228,323.6755,44.9839,353.0991,298.0445,39.5683,219.5683
Jan 13 2023 2:00 am,292.595,280.42,312.5019,68.1294,2.8353,323.6846,44.9832,353.101,298.0472,39.5639,219.5639
Jan 13 2023 4:00 am,292.6798,280.3495,312.6061,68.1297,2.8479,323.6938,44.9824,353.1028,298.0499,39.5595,219.5595
Jan 13 2023 6:00 am,292.7647,280.2801,312.7102,68.1301,2.8604,323.7029,44.9817,353.1046,298.0527,39.5551,219.5551
Jan 13 2023 8:00 am,292.8496,280.2117,312.8144,68.1305,2.873,323.712,44.981,353.1065,298.0554,39.5507,219.5507
Jan 13 2023 10:00 am,292.9345,280.1445,312.9185,68.131,2.8856,323.7211,44.9803,353.1083,298.0581,39.5462,219.5462
Jan 13 2023 12:00 pm,293.0194,280.0783,313.0227,68.1317,2.8982,323.7302,44.9796,353.1102,298.0608,39.5418,219.5418
Jan 13 2023 2:00 pm,293.1043,280.0132,313.1268,68.1324,2.9108,323.7394,44.9789,353.112,298.0635,39.5374,219.5374
Jan 13 2023 4:00 pm,293.1892,279.9493,313.231,68.1332,2.9234,323.7485,44.9783,353.1139,298.0663,39.533,219.533
Jan 13 2023 6:00 pm,293.274,279.8864,313.3351,68.1341,2.9361,323.7576,44.9776,353.1158,298.069,39.5286,219.5286
Jan 13 2023 8:00 pm,293.3589,279.8247,313.4392,68.135,2.9488,323.7668,44.9769,353.1176,298.0717,39.5242,219.5242
Jan 13 2023 10:00 pm,293.4438,279.764,313.5434,68.1361,2.9614,323.7759,44.9763,353.1195,298.0744,39.5198,219.5198
Jan 14 2023 0:00 am,293.5287,279.7045,313.6475,68.1373,2.9741,323.7851,44.9756,353.1214,298.0772,39.5153,219.5153
Jan 14 2023 2:00 am,293.6136,279.6461,313.7516,68.1385,2.9869,323.7942,44.9749,353.1232,298.0799,39.5109,219.5109
Jan 14 2023 4:00 am,293.6985,279.5889,313.8558,68.1398,2.9996,323.8034,44.9743,353.1251,298.0826,39.5065,219.5065
Jan 14 2023 6:00 am,293.7834,279.5327,313.9599,68.1412,3.0123,323.8126,44.9737,353.127,298.0853,39.5021,219.5021
Jan 14 2023 8:00 am,293.8682,279.4777,314.064,68.1428,3.0251,323.8217,44.973,353.1289,298.0881,39.4977,219.4977
Jan 14 2023 10:00 am,293.9531,279.4238,314.1681,68.1443,3.0379,323.8309,44.9724,353.1308,298.0908,39.4933,219.4933
Jan 14 2023 12:00 pm,294.038,279.371,314.2723,68.146,3.0507,323.8401,44.9718,353.1327,298.0935,39.4889,219.4889
Jan 14 2023 2:00 pm,294.1229,279.3194,314.3764,68.1478,3.0635,323.8493,44.9712,353.1346,298.0962,39.4844,219.4844
Jan 14 2023 4:00 pm,294.2078,279.2689,314.4805,68.1496,3.0763,323.8585,44.9706,353.1365,298.099,39.48,219.48
Jan 14 2023 6:00 pm,294.2927,279.2195,314.5846,68.1516,3.0891,323.8677,44.97,353.1384,298.1017,39.4756,219.4756
Jan 14 2023 8:00 pm,294.3775,279.1712,314.6887,68.1536,3.102,323.8769,44.9694,353.1403,298.1044,39.4712,219.4712
Jan 14 2023 10:00 pm,294.4624,279.1241,314.7929,68.1557,3.1149,323.8861,44.9688,353.1422,298.1071,39.4668,219.4668
Jan 15 2023 0:00 am,294.5473,279.0781,314.897,68.1579,3.1277,323.8953,44.9682,353.1441,298.1099,39.4624,219.4624
Jan 15 2023 2:00 am,294.6322,279.0333,315.0011,68.1602,3.1406,323.9045,44.9676,353.146,298.1126,39.458,219.458
Jan 15 2023 4:00 am,294.7171,278.9895,315.1052,68.1626,3.1536,323.9137,44.967,353.1479,298.1153,39.4536,219.4536
Jan 15 2023 6:00 am,294.802,278.9469,315.2093,68.1651,3.1665,323.9229,44.9665,353.1499,298.118,39.4491,219.4491
Jan 15 2023 8:00 am,294.8868,278.9054,315.3134,68.1676,3.1794,323.9322,44.9659,353.1518,298.1208,39.4447,219.4447
Jan 15 2023 10:00 am,294.9717,278.8651,315.4175,68.1702,3.1924,323.9414,44.9653,353.1537,298.1235,39.4403,219.4403
Jan 15 2023 12:00 pm,295.0566,278.8258,315.5216,68.173,3.2054,323.9506,44.9648,353.1556,298.1262,39.4359,219.4359
Jan 15 2023 2:00 pm,295.1415,278.7877,315.6257,68.1758,3.2184,323.9599,44.9642,353.1576,298.129,39.4315,219.4315
Jan 15 2023 4:00 pm,295.2264,278.7507,315.7298,68.1787,3.2314,323.9691,44.9637,353.1595,298.1317,39.4271,219.4271
Jan 15 2023 6:00 pm,295.3112,278.7149,315.8339,68.1817,3.2444,323.9784,44.9632,353.1615,298.1344,39.4227,219.4227
Jan 15 2023 8:00 pm,295.3961,278.6801,315.938,68.1847,3.2575,323.9876,44.9627,353.1634,298.1371,39.4182,219.4182
Jan 15 2023 10:00 pm,295.481,278.6465,316.0421,68.1879,3.2705,323.9969,44.9621,353.1654,298.1399,39.4138,219.4138
Jan 16 2023 0:00 am,295.5659,278.6139,316.1462,68.1911,3.2836,324.0061,44.9616,353.1673,298.1426,39.4094,219.4094
Jan 16 2023 2:00 am,295.6508,278.5825,316.2503,68.1944,3.2967,324.0154,44.9611,353.1693,298.1453,39.405,219.405
Jan 16 2023 4:00 am,295.7357,278.5522,316.3544,68.1979,3.3098,324.0247,44.9606,353.1712,298.1481,39.4006,219.4006
Jan 16 2023 6:00 am,295.8205,278.5229,316.4585,68.2013,3.3229,324.034,44.9601,353.1732,298.1508,39.3962,219.3962
Jan 16 2023 8:00 am,295.9054,278.4948,316.5625,68.2049,3.336,324.0432,44.9596,353.1752,298.1535,39.3918,219.3918
Jan 16 2023 10:00 am,295.9903,278.4678,316.6666,68.2086,3.3492,324.0525,44.9592,353.1771,298.1563,39.3874,219.3874
Jan 16 2023 12:00 pm,296.0752,278.4419,316.7707,68.2124,3.3623,324.0618,44.9587,353.1791,298.159,39.3829,219.3829
Jan 16 2023 2:00 pm,296.1601,278.417,316.8748,68.2162,3.3755,324.0711,44.9582,353.1811,298.1617,39.3785,219.3785
Jan 16 2023 4:00 pm,296.2449,278.3933,316.9789,68.2201,3.3887,324.0804,44.9577,353.1831,298.1645,39.3741,219.3741
Jan 16 2023 6:00 pm,296.3298,278.3706,317.083,68.2241,3.4019,324.0897,44.9573,353.185,298.1672,39.3697,219.3697
Jan 16 2023 8:00 pm,296.4147,278.349,317.187,68.2282,3.4151,324.099,44.9568,353.187,298.1699,39.3653,219.3653
Jan 16 2023 10:00 pm,296.4996,278.3284,317.2911,68.2324,3.4284,324.1083,44.9564,353.189,298.1727,39.3609,219.3609
Jan 17 2023 0:00 am,296.5844,278.309,317.3952,68.2367,3.4416,324.1176,44.9559,353.191,298.1754,39.3565,219.3565
Jan 17 2023 2:00 am,296.6693,278.2906,317.4993,68.241,3.4549,324.127,44.9555,353.193,298.1781,39.3521,219.3521
Jan 17 2023 4:00 am,296.7542,278.2732,317.6033,68.2454,3.4682,324.1363,44.9551,353.195,298.1809,39.3476,219.3476
Jan 17 2023 6:00 am,296.8391,278.2569,317.7074,68.25,3.4815,324.1456,44.9547,353.197,298.1836,39.3432,219.3432
Jan 17 2023 8:00 am,296.924,278.2417,317.8115,68.2546,3.4948,324.1549,44.9543,353.199,298.1863,39.3388,219.3388
Jan 17 2023 10:00 am,297.0088,278.2275,317.9155,68.2592,3.5081,324.1643,44.9538,353.201,298.1891,39.3344,219.3344
Jan 17 2023 12:00 pm,297.0937,278.2144,318.0196,68.264,3.5215,324.1736,44.9534,353.203,298.1918,39.33,219.33
Jan 17 2023 2:00 pm,297.1786,278.2022,318.1237,68.2689,3.5348,324.183,44.953,353.205,298.1945,39.3256,219.3256
