Date,Sun,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Mean Node,South Node
Sep 2 2023 0:00 am,159.2902,167.7995,132.2877,183.4978,45.5708,333.4084,53.0689,356.745,298.2336,27.2838,207.2838
Sep 2 2023 4:00 am,159.4514,167.6577,132.2746,183.6052,45.5722,333.3958,53.0684,356.7406,298.2308,27.275,207.275
Sep 2 2023 8:00 am,159.6126,167.5141,132.2626,183.7126,45.5735,333.3833,53.0678,356.7363,298.2281,27.2662,207.2662
Sep 2 2023 12:00 pm,159.7739,167.3689,132.2517,183.8201,45.5747,333.3708,53.0672,356.7319,298.2253,27.2574,207.2574
Sep 2 2023 4:00 pm,159.9351,167.222,132.242,183.9275,45.5758,333.3583,53.0665,356.7276,298.2226,27.2485,207.2485
Sep 2 2023 8:00 pm,160.0964,167.0736,132.2333,184.035,45.5768,333.3458,53.0659,356.7232,298.2199,27.2397,207.2397
Sep 3 2023 0:00 am,160.2577,166.9238,132.2258,184.1425,45.5777,333.3334,53.0652,356.7188,298.2172,27.2309,207.2309
Sep 3 2023 4:00 am,160.419,166.7725,132.2194,184.25,45.5785,333.3209,53.0645,356.7145,298.2145,27.222,207.222
Sep 3 2023 8:00 am,160.5803,166.6199,132.2141,184.3576,45.5793,333.3084,53.0638,356.7101,298.2118,27.2132,207.2132
Sep 3 2023 12:00 pm,160.7416,166.466,132.2098,184.4651,45.5799,333.2959,53.0631,356.7057,298.2091,27.2044,207.2044
Sep 3 2023 4:00 pm,160.903,166.311,132.2067,184.5727,45.5805,333.2835,53.0623,356.7013,298.2065,27.1955,207.1955
Sep 3 2023 8:00 pm,161.0643,166.1549,132.2047,184.6803,45.581,333.271,53.0615,356.697,298.2038,27.1867,207.1867
Sep 4 2023 0:00 am,161.2257,165.9977,132.2038,184.788,45.5813,333.2586,53.0607,356.6926,298.2011,27.1779,207.1779
Sep 4 2023 4:00 am,161.3871,165.8397,132.204,184.8956,45.5816,333.2462,53.0599,356.6882,298.1985,27.1691,207.1691
Sep 4 2023 8:00 am,161.5485,165.6808,132.2053,185.0033,45.5818,333.2338,53.059,356.6838,298.1959,27.1602,207.1602
Sep 4 2023 12:00 pm,161.7099,165.5211,132.2076,185.111,45.5819,333.2213,53.0581,356.6794,298.1933,27.1514,207.1514
Sep 4 2023 4:00 pm,161.8714,165.3608,132.2111,185.2187,45.5819,333.2089,53.0572,356.675,298.1906,27.1426,207.1426
Sep 4 2023 8:00 pm,162.0328,165.1999,132.2156,185.3264,45.5818,333.1965,53.0563,356.6706,298.188,27.1337,207.1337
Sep 5 2023 0:00 am,162.1943,165.0385,132.2212,185.4342,45.5816,333.1842,53.0554,356.6661,298.1854,27.1249,207.1249
Sep 5 2023 4:00 am,162.3558,164.8767,132.2279,185.542,45.5814,333.1718,53.0544,356.6617,298.1829,27.1161,207.1161
Sep 5 2023 8:00 am,162.5173,164.7146,132.2357,185.6498,45.581,333.1594,53.0534,356.6573,298.1803,27.1073,207.1073
Sep 5 2023 12:00 pm,162.6788,164.5523,132.2445,185.7576,45.5805,333.1471,53.0524,356.6529,298.1777,27.0984,207.0984
Sep 5 2023 4:00 pm,162.8403,164.3898,132.2544,185.8654,45.58,333.1347,53.0514,356.6484,298.1752,27.0896,207.0896
Sep 5 2023 8:00 pm,163.0019,164.2274,132.2654,185.9733,45.5793,333.1224,53.0503,356.644,298.1726,27.0808,207.0808
Sep 6 2023 0:00 am,163.1635,164.065,132.2774,186.0812,45.5786,333.1101,53.0492,356.6396,298.1701,27.072,207.072
Sep 6 2023 4:00 am,163.325,163.9029,132.2905,186.1891,45.5778,333.0977,53.0481,356.6351,298.1676,27.0631,207.0631
Sep 6 2023 8:00 am,163.4866,163.741,132.3046,186.297,45.5768,333.0854,53.047,356.6307,298.1651,27.0543,207.0543
Sep 6 2023 12:00 pm,163.6482,163.5795,132.3198,186.405,45.5758,333.0731,53.0459,356.6262,298.1626,27.0455,207.0455
Sep 6 2023 4:00 pm,163.8099,163.4184,132.3361,186.513,45.5747,333.0609,53.0447,356.6218,298.1601,27.0367,207.0367
Sep 6 2023 8:00 pm,163.9715,163.258,132.3533,186.621,45.5735,333.0486,53.0435,356.6173,298.1576,27.0279,207.0279
Sep 7 2023 0:00 am,164.1332,163.0982,132.3716,186.729,45.5722,333.0363,53.0423,356.6129,298.1552,27.019,207.019
Sep 7 2023 4:00 am,164.2949,162.9393,132.391,186.837,45.5708,333.0241,53.0411,356.6084,298.1527,27.0102,207.0102
Sep 7 2023 8:00 am,164.4565,162.7812,132.4114,186.9451,45.5694,333.0119,53.0398,356.6039,298.1502,27.0014,207.0014
Sep 7 2023 12:00 pm,164.6183,162.6241,132.4328,187.0532,45.5678,332.9996,53.0385,356.5995,298.1478,26.9926,206.9926
Sep 7 2023 4:00 pm,164.78,162.4681,132.4552,187.1613,45.5661,332.9874,53.0372,356.595,298.1454,26.9837,206.9837
Sep 7 2023 8:00 pm,164.9417,162.3132,132.4786,187.2694,45.5644,332.9752,53.0359,356.5905,298.143,26.9749,206.9749
Sep 8 2023 0:00 am,165.1035,162.1597,132.5031,187.3775,45.5625,332.963,53.0345,356.586,298.1405,26.9661,206.9661
Sep 8 2023 4:00 am,165.2652,162.0076,132.5285,187.4857,45.5605,332.9508,53.0331,356.5815,298.1382,26.9573,206.9573
Sep 8 2023 8:00 am,165.427,161.857,132.555,187.5939,45.5585,332.9387,53.0318,356.5771,298.1358,26.9484,206.9484
Sep 8 2023 12:00 pm,165.5888,161.7079,132.5824,187.7021,45.5564,332.9265,53.0303,356.5726,298.1334,26.9396,206.9396
Sep 8 2023 4:00 pm,165.7506,161.5606,132.6109,187.8103,45.5541,332.9144,53.0289,356.5681,298.131,26.9308,206.9308
Sep 8 2023 8:00 pm,165.9125,161.415,132.6403,187.9186,45.5518,332.9023,53.0274,356.5636,298.1287,26.922,206.922
Sep 9 2023 0:00 am,166.0743,161.2714,132.6708,188.0269,45.5494,332.8902,53.0259,356.5591,298.1263,26.9132,206.9132
Sep 9 2023 4:00 am,166.2362,161.1297,132.7022,188.1352,45.5469,332.8781,53.0244,356.5546,298.124,26.9043,206.9043
Sep 9 2023 8:00 am,166.3981,160.9901,132.7346,188.2435,45.5443,332.866,53.0229,356.5501,298.1216,26.8955,206.8955
Sep 9 2023 12:00 pm,166.56,160.8527,132.7679,188.3518,45.5416,332.8539,53.0213,356.5455,298.1193,26.8867,206.8867
Sep 9 2023 4:00 pm,166.7219,160.7175,132.8023,188.4602,45.5388,332.8418,53.0197,356.541,298.117,26.8779,206.8779
Sep 9 2023 8:00 pm,166.8838,160.5848,132.8376,188.5686,45.5359,332.8298,53.0181,356.5365,298.1147,26.869,206.869
Sep 10 2023 0:00 am,167.0457,160.4544,132.8738,188.677,45.5329,332.8178,53.0165,356.532,298.1124,26.8602,206.8602
Sep 10 2023 4:00 am,167.2077,160.3266,132.911,188.7854,45.5299,332.8058,53.0149,356.5275,298.1102,26.8514,206.8514
Sep 10 2023 8:00 am,167.3696,160.2015,132.9492,188.8938,45.5267,332.7938,53.0132,356.5229,298.1079,26.8426,206.8426
Sep 10 2023 12:00 pm,167.5316,160.079,132.9883,189.0023,45.5234,332.7818,53.0115,356.5184,298.1056,26.8337,206.8337
Sep 10 2023 4:00 pm,167.6936,159.9594,133.0283,189.1108,45.5201,332.7698,53.0098,356.5139,298.1034,26.8249,206.8249
Sep 10 2023 8:00 pm,167.8556,159.8426,133.0693,189.2193,45.5166,332.7578,53.008,356.5093,298.1012,26.8161,206.8161
Sep 11 2023 0:00 am,168.0177,159.7289,133.1112,189.3278,45.5131,332.7459,53.0063,356.5048,298.0989,26.8073,206.8073
Sep 11 2023 4:00 am,168.1797,159.6181,133.154,189.4364,45.5095,332.734,53.0045,356.5002,298.0967,26.7984,206.7984
Sep 11 2023 8:00 am,168.3418,159.5105,133.1978,189.545,45.5057,332.7221,53.0027,356.4957,298.0945,26.7896,206.7896
Sep 11 2023 12:00 pm,168.5039,159.406,133.2425,189.6536,45.5019,332.7102,53.0008,356.4912,298.0923,26.7808,206.7808
Sep 11 2023 4:00 pm,168.666,159.3048,133.2881,189.7622,45.498,332.6983,52.999,356.4866,298.0902,26.772,206.772
Sep 11 2023 8:00 pm,168.8281,159.207,133.3346,189.8708,45.494,332.6864,52.9971,356.482,298.088,26.7631,206.7631
Sep 12 2023 0:00 am,168.9902,159.1126,133.382,189.9795,45.4899,332.6746,52.9952,356.4775,298.0858,26.7543,206.7543
Sep 12 2023 4:00 am,169.1523,159.0216,133.4303,190.0881,45.4857,332.6628,52.9933,356.4729,298.0837,26.7455,206.7455
Sep 12 2023 8:00 am,169.3145,158.9342,133.4794,190.1968,45.4814,332.6509,52.9913,356.4684,298.0815,26.7367,206.7367
Sep 12 2023 12:00 pm,169.4766,158.8503,133.5295,190.3056,45.477,332.6392,52.9894,356.4638,298.0794,26.7278,206.7278
Sep 12 2023 4:00 pm,169.6388,158.7702,133.5805,190.4143,45.4725,332.6274,52.9874,356.4592,298.0773,26.719,206.719
Sep 12 2023 8:00 pm,169.801,158.6937,133.6323,190.5231,45.468,332.6156,52.9854,356.4547,298.0752,26.7102,206.7102
Sep 13 2023 0:00 am,169.9632,158.621,133.685,190.6319,45.4633,332.6039,52.9833,356.4501,298.0731,26.7013,206.7013
Sep 13 2023 4:00 am,170.1254,158.5521,133.7386,190.7407,45.4586,332.5921,52.9813,356.4455,298.071,26.6925,206.6925
Sep 13 2023 8:00 am,170.2877,158.4871,133.7931,190.8495,45.4537,332.5804,52.9792,356.4409,298.0689,26.6837,206.6837
Sep 13 2023 12:00 pm,170.4499,158.426,133.8484,190.9583,45.4488,332.5687,52.9771,356.4364,298.0668,26.6749,206.6749
Sep 13 2023 4:00 pm,170.6122,158.3689,133.9045,191.0672,45.4437,332.5571,52.975,356.4318,298.0648,26.666,206.666
Sep 13 2023 8:00 pm,170.7745,158.3158,133.9615,191.1761,45.4386,332.5454,52.9728,356.4272,298.0627,26.6572,206.6572
Sep 14 2023 0:00 am,170.9368,158.2667,134.0194,191.285,45.4334,332.5338,52.9706,356.4226,298.0607,26.6484,206.6484
Sep 14 2023 4:00 am,171.0991,158.2217,134.0781,191.394,45.4281,332.5222,52.9684,356.418,298.0587,26.6395,206.6395
Sep 14 2023 8:00 am,171.2614,158.1808,134.1376,191.5029,45.4227,332.5106,52.9662,356.4134,298.0567,26.6307,206.6307
Sep 14 2023 12:00 pm,171.4237,158.1441,134.198,191.6119,45.4172,332.499,52.964,356.4089,298.0547,26.6219,206.6219
Sep 14 2023 4:00 pm,171.5861,158.1116,134.2592,191.7209,45.4116,332.4874,52.9617,356.4043,298.0527,26.613,206.613
Sep 14 2023 8:00 pm,171.7485,158.0833,134.3212,191.8299,45.4059,332.4759,52.9594,356.3997,298.0507,26.6042,206.6042
Sep 15 2023 0:00 am,171.9108,158.0592,134.384,191.939,45.4001,332.4644,52.9571,356.3951,298.0487,26.5954,206.5954
Sep 15 2023 4:00 am,172.0732,158.0394,134.4477,192.048,45.3942,332.4529,52.9548,356.3905,298.0468,26.5865,206.5865
Sep 15 2023 8:00 am,172.2357,158.0239,134.5121,192.1571,45.3883,332.4414,52.9525,356.3859,298.0448,26.5777,206.5777
Sep 15 2023 12:00 pm,172.3981,158.0126,134.5774,192.2662,45.3822,332.4299,52.9501,356.3813,298.0429,26.5689,206.5689
Sep 15 2023 4:00 pm,172.5605,158.0058,134.6434,192.3753,45.3761,332.4185,52.9477,356.3767,298.041,26.56,206.56
Sep 15 2023 8:00 pm,172.723,158.0032,134.7103,192.4845,45.3698,332.407,52.9453,356.3721,298.0391,26.5512,206.5512
Sep 16 2023 0:00 am,172.8854,158.005,134.7779,192.5936,45.3635,332.3957,52.9428,356.3675,298.0372,26.5424,206.5424
Sep 16 2023 4:00 am,173.0479,158.0112,134.8463,192.7028,45.3571,332.3843,52.9404,356.3629,298.0353,26.5335,206.5335
Sep 16 2023 8:00 am,173.2104,158.0217,134.9155,192.812,45.3506,332.3729,52.9379,356.3583,298.0334,26.5247,206.5247
Sep 16 2023 12:00 pm,173.3729,158.0366,134.9855,192.9213,45.344,332.3616,52.9354,356.3537,298.0315,26.5159,206.5159
Sep 16 2023 4:00 pm,173.5355,158.0559,135.0563,193.0305,45.3373,332.3503,52.9329,356.3491,298.0297,26.507,206.507
Sep 16 2023 8:00 pm,173.698,158.0796,135.1278,193.1398,45.3305,332.339,52.9303,356.3444,298.0278,26.4982,206.4982
Sep 17 2023 0:00 am,173.8606,158.1076,135.2001,193.2491,45.3236,332.3277,52.9278,356.3398,298.026,26.4894,206.4894
Sep 17 2023 4:00 am,174.0231,158.14,135.2731,193.3584,45.3166,332.3165,52.9252,356.3352,298.0242,26.4805,206.4805
Sep 17 2023 8:00 am,174.1857,158.1769,135.3469,193.4678,45.3096,332.3052,52.9225,356.3306,298.0224,26.4717,206.4717
Sep 17 2023 12:00 pm,174.3483,158.218,135.4214,193.5771,45.3024,332.294,52.9199,356.326,298.0206,26.4629,206.4629
Sep 17 2023 4:00 pm,174.5109,158.2636,135.4967,193.6865,45.2952,332.2829,52.9173,356.3214,298.0188,26.4541,206.4541
Sep 17 2023 8:00 pm,174.6735,158.3135,135.5727,193.7959,45.2879,332.2717,52.9146,356.3168,298.017,26.4452,206.4452
Sep 18 2023 0:00 am,174.8362,158.3678,135.6495,193.9053,45.2804,332.2606,52.9119,356.3122,298.0153,26.4364,206.4364
Sep 18 2023 4:00 am,174.9988,158.4263,135.727,194.0148,45.2729,332.2495,52.9092,356.3076,298.0135,26.4276,206.4276
Sep 18 2023 8:00 am,175.1615,158.4892,135.8052,194.1242,45.2653,332.2384,52.9064,356.303,298.0118,26.4187,206.4187
Sep 18 2023 12:00 pm,175.3242,158.5564,135.8842,194.2337,45.2576,332.2273,52.9037,356.2983,298.0101,26.4099,206.4099
Sep 18 2023 4:00 pm,175.4869,158.6279,135.9638,194.3432,45.2498,332.2163,52.9009,356.2937,298.0084,26.4011,206.4011
Sep 18 2023 8:00 pm,175.6496,158.7037,136.0442,194.4528,45.242,332.2052,52.8981,356.2891,298.0067,26.3922,206.3922
Sep 19 2023 0:00 am,175.8123,158.7837,136.1253,194.5623,45.234,332.1943,52.8953,356.2845,298.005,26.3834,206.3834
Sep 19 2023 4:00 am,175.975,158.8679,136.2071,194.6719,45.226,332.1833,52.8924,356.2799,298.0033,26.3746,206.3746
Sep 19 2023 8:00 am,176.1378,158.9562,136.2896,194.7815,45.2178,332.1724,52.8896,356.2753,298.0016,26.3658,206.3658
Sep 19 2023 12:00 pm,176.3005,159.0488,136.3727,194.8911,45.2096,332.1614,52.8867,356.2707,298,26.3569,206.3569
Sep 19 2023 4:00 pm,176.4633,159.1455,136.4566,195.0007,45.2013,332.1505,52.8838,356.2661,297.9984,26.3481,206.3481
Sep 19 2023 8:00 pm,176.6261,159.2463,136.5412,195.1104,45.1929,332.1397,52.8808,356.2615,297.9967,26.3393,206.3393
Sep 20 2023 0:00 am,176.7889,159.3512,136.6265,195.2201,45.1844,332.1288,52.8779,356.2569,297.9951,26.3304,206.3304
Sep 20 2023 4:00 am,176.9517,159.4602,136.7124,195.3298,45.1758,332.118,52.8749,356.2523,297.9935,26.3216,206.3216
Sep 20 2023 8:00 am,177.1145,159.5731,136.799,195.4395,45.1671,332.1072,52.8719,356.2476,297.9919,26.3128,206.3128
Sep 20 2023 12:00 pm,177.2774,159.6901,136.8863,195.5492,45.1583,332.0965,52.8689,356.243,297.9903,26.304,206.304
Sep 20 2023 4:00 pm,177.4402,159.811,136.9742,195.659,45.1495,332.0857,52.8659,356.2384,297.9888,26.2951,206.2951
Sep 20 2023 8:00 pm,177.6031,159.9358,137.0629,195.7688,45.1405,332.075,52.8628,356.2338,297.9872,26.2863,206.2863
Sep 21 2023 0:00 am,177.766,160.0645,137.1521,195.8786,45.1315,332.0643,52.8598,356.2292,297.9857,26.2775,206.2775
Sep 21 2023 4:00 am,177.9289,160.197,137.2421,195.9884,45.1224,332.0537,52.8567,356.2246,297.9842,26.2687,206.2687
Sep 21 2023 8:00 am,178.0918,160.3333,137.3327,196.0983,45.1132,332.043,52.8536,356.22,297.9827,26.2599,206.2599
Sep 21 2023 12:00 pm,178.2547,160.4734,137.4239,196.2081,45.1039,332.0324,52.8504,356.2154,297.9812,26.251,206.251
Sep 21 2023 4:00 pm,178.4176,160.6172,137.5158,196.318,45.0945,332.0219,52.8473,356.2108,297.9797,26.2422,206.2422
Sep 21 2023 8:00 pm,178.5806,160.7647,137.6083,196.4279,45.0851,332.0113,52.8441,356.2062,297.9782,26.2334,206.2334
Sep 22 2023 0:00 am,178.7436,160.9158,137.7015,196.5379,45.0755,332.0008,52.8409,356.2016,297.9767,26.2246,206.2246
Sep 22 2023 4:00 am,178.9065,161.0705,137.7953,196.6478,45.0659,331.9903,52.8377,356.197,297.9753,26.2157,206.2157
Sep 22 2023 8:00 am,179.0695,161.2287,137.8897,196.7578,45.0561,331.9798,52.8345,356.1924,297.9738,26.2069,206.2069
Sep 22 2023 12:00 pm,179.2325,161.3905,137.9847,196.8678,45.0463,331.9694,52.8312,356.1878,297.9724,26.1981,206.1981
Sep 22 2023 4:00 pm,179.3955,161.5557,138.0804,196.9778,45.0364,331.9589,52.8279,356.1832,297.971,26.1893,206.1893
Sep 22 2023 8:00 pm,179.5586,161.7243,138.1767,197.0878,45.0264,331.9486,52.8246,356.1787,297.9696,26.1805,206.1805
Sep 23 2023 0:00 am,179.7216,161.8962,138.2736,197.1979,45.0164,331.9382,52.8213,356.1741,297.9682,26.1716,206.1716
Sep 23 2023 4:00 am,179.8847,162.0715,138.3711,197.308,45.0062,331.9279,52.818,356.1695,297.9668,26.1628,206.1628
Sep 23 2023 8:00 am,180.0477,162.2501,138.4692,197.4181,44.996,331.9176,52.8146,356.1649,297.9654,26.154,206.154
Sep 23 2023 12:00 pm,180.2108,162.4318,138.568,197.5282,44.9856,331.9073,52.8112,356.1603,297.9641,26.1452,206.1452
Sep 23 2023 4:00 pm,180.3739,162.6168,138.6673,197.6383,44.9752,331.897,52.8078,356.1557,297.9628,26.1364,206.1364
Sep 23 2023 8:00 pm,180.537,162.8048,138.7672,197.7485,44.9647,331.8868,52.8044,356.1511,297.9614,26.1275,206.1275
Sep 24 2023 0:00 am,180.7001,162.9959,138.8677,197.8587,44.9541,331.8766,52.801,356.1465,297.9601,26.1187,206.1187
Sep 24 2023 4:00 am,180.8632,163.1901,138.9688,197.9689,44.9434,331.8665,52.7975,356.142,297.9588,26.1099,206.1099
Sep 24 2023 8:00 am,181.0264,163.3872,139.0705,198.0791,44.9327,331.8563,52.7941,356.1374,297.9575,26.1011,206.1011
Sep 24 2023 12:00 pm,181.1895,163.5872,139.1728,198.1894,44.9218,331.8462,52.7906,356.1328,297.9562,26.0922,206.0922
Sep 24 2023 4:00 pm,181.3527,163.7901,139.2756,198.2996,44.9109,331.8361,52.787,356.1282,297.955,26.0834,206.0834
Sep 24 2023 8:00 pm,181.5159,163.9958,139.3791,198.4099,44.8999,331.8261,52.7835,356.1236,297.9537,26.0746,206.0746
Sep 25 2023 0:00 am,181.6791,164.2043,139.4831,198.5202,44.8888,331.8161,52.7799,356.1191,297.9525,26.0658,206.0658
Sep 25 2023 4:00 am,181.8423,164.4155,139.5876,198.6305,44.8776,331.8061,52.7764,356.1145,297.9512,26.057,206.057
Sep 25 2023 8:00 am,182.0055,164.6293,139.6928,198.7409,44.8663,331.7961,52.7728,356.1099,297.95,26.0481,206.0481
Sep 25 2023 12:00 pm,182.1687,164.8458,139.7985,198.8512,44.855,331.7862,52.7691,356.1054,297.9488,26.0393,206.0393
Sep 25 2023 4:00 pm,182.332,165.0648,139.9047,198.9616,44.8435,331.7763,52.7655,356.1008,297.9476,26.0305,206.0305
Sep 25 2023 8:00 pm,182.4952,165.2864,140.0115,199.072,44.832,331.7664,52.7618,356.0962,297.9464,26.0217,206.0217
Sep 26 2023 0:00 am,182.6585,165.5104,140.1189,199.1824,44.8204,331.7566,52.7581,356.0916,297.9452,26.0128,206.0128
Sep 26 2023 4:00 am,182.8218,165.7368,140.2268,199.2929,44.8087,331.7468,52.7544,356.0871,297.9441,26.004,206.004
Sep 26 2023 8:00 am,182.9851,165.9656,140.3353,199.4034,44.7969,331.737,52.7507,356.0825,297.9429,25.9952,205.9952
Sep 26 2023 12:00 pm,183.1484,166.1967,140.4443,199.5138,44.7851,331.7272,52.747,356.0779,297.9418,25.9864,205.9864
Sep 26 2023 4:00 pm,183.3117,166.43,140.5538,199.6243,44.7731,331.7175,52.7432,356.0734,297.9407,25.9775,205.9775
Sep 26 2023 8:00 pm,183.475,166.6656,140.6639,199.7349,44.7611,331.7078,52.7394,356.0688,297.9396,25.9687,205.9687
Sep 27 2023 0:00 am,183.6384,166.9033,140.7745,199.8454,44.749,331.6981,52.7356,356.0643,297.9385,25.9599,205.9599
Sep 27 2023 4:00 am,183.8017,167.1431,140.8856,199.956,44.7368,331.6885,52.7318,356.0597,297.9374,25.951,205.951
Sep 27 2023 8:00 am,183.9651,167.385,140.9973,200.0666,44.7245,331.6789,52.728,356.0552,297.9363,25.9422,205.9422
Sep 27 2023 12:00 pm,184.1285,167.6289,141.1095,200.1772,44.7122,331.6693,52.7241,356.0506,297.9352,25.9334,205.9334
Sep 27 2023 4:00 pm,184.2919,167.8747,141.2222,200.2878,44.6997,331.6598,52.7202,356.0461,297.9342,25.9246,205.9246
Sep 27 2023 8:00 pm,184.4553,168.1225,141.3355,200.3985,44.6872,331.6503,52.7163,356.0415,297.9331,25.9157,205.9157
Sep 28 2023 0:00 am,184.6188,168.3721,141.4492,200.5091,44.6746,331.6408,52.7124,356.037,297.9321,25.9069,205.9069
Sep 28 2023 4:00 am,184.7822,168.6236,141.5635,200.6198,44.6619,331.6313,52.7085,356.0324,297.9311,25.8981,205.8981
Sep 28 2023 8:00 am,184.9457,168.8768,141.6782,200.7305,44.6492,331.6219,52.7045,356.0279,297.9301,25.8892,205.8892
Sep 28 2023 12:00 pm,185.1091,169.1318,141.7935,200.8413,44.6363,331.6125,52.7005,356.0233,297.9291,25.8804,205.8804
Sep 28 2023 4:00 pm,185.2726,169.3884,141.9093,200.952,44.6234,331.6032,52.6965,356.0188,297.9281,25.8716,205.8716
Sep 28 2023 8:00 pm,185.4361,169.6467,142.0256,201.0628,44.6104,331.5939,52.6925,356.0143,297.9271,25.8627,205.8627
Sep 29 2023 0:00 am,185.5996,169.9065,142.1424,201.1736,44.5973,331.5846,52.6885,356.0097,297.9262,25.8539,205.8539
Sep 29 2023 4:00 am,185.7632,170.1679,142.2597,201.2844,44.5841,331.5753,52.6844,356.0052,297.9253,25.8451,205.8451
Sep 29 2023 8:00 am,185.9267,170.4308,142.3774,201.3952,44.5709,331.5661,52.6803,356.0007,297.9243,25.8362,205.8362
Sep 29 2023 12:00 pm,186.0903,170.6952,142.4957,201.5061,44.5576,331.5569,52.6762,355.9961,297.9234,25.8274,205.8274
Sep 29 2023 4:00 pm,186.2539,170.961,142.6144,201.617,44.5442,331.5478,52.6721,355.9916,297.9225,25.8186,205.8186
Sep 29 2023 8:00 pm,186.4175,171.2281,142.7337,201.7279,44.5307,331.5386,52.668,355.9871,297.9216,25.8097,205.8097
Sep 30 2023 0:00 am,186.5811,171.4966,142.8534,201.8388,44.5171,331.5295,52.6639,355.9826,297.9207,25.8009,205.8009
Sep 30 2023 4:00 am,186.7447,171.7664,142.9736,201.9498,44.5035,331.5205,52.6597,355.9781,297.9199,25.7921,205.7921
Sep 30 2023 8:00 am,186.9083,172.0374,143.0942,202.0607,44.4897,331.5115,52.6555,355.9736,297.919,25.7832,205.7832
Sep 30 2023 12:00 pm,187.072,172.3097,143.2154,202.1717,44.4759,331.5025,52.6513,355.9691,297.9182,25.7744,205.7744
Sep 30 2023 4:00 pm,187.2357,172.5831,143.337,202.2828,44.4621,331.4935,52.6471,355.9646,297.9174,25.7656,205.7656
Sep 30 2023 8:00 pm,187.3994,172.8576,143.4591,202.3938,44.4481,331.4846,52.6428,355.9601,297.9165,25.7567,205.7567
Oct 1 2023 0:00 am,187.5631,173.1333,143.5816,202.5049,44.4341,331.4757,52.6386,355.9556,297.9157,25.7479,205.7479
Oct 1 2023 4:00 am,187.7268,173.41,143.7046,202.6159,44.42,331.4668,52.6343,355.9511,297.915,25.7391,205.7391
Oct 1 2023 8:00 am,187.8906,173.6877,143.8281,202.727,44.4058,331.458,52.63,355.9466,297.9142,25.7303,205.7303
Oct 1 2023 12:00 pm,188.0543,173.9664,143.952,202.8382,44.3915,331.4492,52.6257,355.9421,297.9134,25.7214,205.7214
Oct 1 2023 4:00 pm,188.2181,174.246,144.0764,202.9493,44.3772,331.4405,52.6214,355.9376,297.9127,25.7126,205.7126
Oct 1 2023 8:00 pm,188.3819,174.5266,144.2012,203.0605,44.3628,331.4318,52.617,355.9332,297.9119,25.7038,205.7038
Oct 2 2023 0:00 am,188.5457,174.8081,144.3265,203.1717,44.3483,331.4231,52.6126,355.9287,297.9112,25.6949,205.6949
Oct 2 2023 4:00 am,188.7095,175.0904,144.4522,203.2829,44.3337,331.4144,52.6083,355.9242,297.9105,25.6861,205.6861
Oct 2 2023 8:00 am,188.8734,175.3735,144.5784,203.3942,44.3191,331.4058,52.6039,355.9198,297.9098,25.6773,205.6773
Oct 2 2023 12:00 pm,189.0373,175.6574,144.705,203.5054,44.3043,331.3973,52.5994,355.9153,297.9092,25.6685,205.6685
Oct 2 2023 4:00 pm,189.2011,175.942,144.832,203.6167,44.2895,331.3887,52.595,355.9109,297.9085,25.6596,205.6596
Oct 2 2023 8:00 pm,189.365,176.2274,144.9595,203.728,44.2747,331.3802,52.5906,355.9064,297.9078,25.6508,205.6508
Oct 3 2023 0:00 am,189.529,176.5134,145.0874,203.8394,44.2597,331.3717,52.5861,355.902,297.9072,25.642,205.642
Oct 3 2023 4:00 am,189.6929,176.8002,145.2157,203.9507,44.2447,331.3633,52.5816,355.8975,297.9066,25.6332,205.6332
Oct 3 2023 8:00 am,189.8569,177.0875,145.3445,204.0621,44.2296,331.3549,52.5771,355.8931,297.906,25.6243,205.6243
Oct 3 2023 12:00 pm,190.0208,177.3755,145.4737,204.1735,44.2144,331.3465,52.5726,355.8887,297.9054,25.6155,205.6155
Oct 3 2023 4:00 pm,190.1848,177.664,145.6033,204.2849,44.1992,331.3382,52.568,355.8842,297.9048,25.6067,205.6067
Oct 3 2023 8:00 pm,190.3488,177.9531,145.7333,204.3964,44.1839,331.3299,52.5635,355.8798,297.9042,25.5979,205.5979
Oct 4 2023 0:00 am,190.5129,178.2427,145.8638,204.5079,44.1685,331.3217,52.5589,355.8754,297.9036,25.589,205.589
Oct 4 2023 4:00 am,190.6769,178.5328,145.9946,204.6194,44.153,331.3135,52.5543,355.871,297.9031,25.5802,205.5802
Oct 4 2023 8:00 am,190.841,178.8233,146.1259,204.7309,44.1375,331.3053,52.5497,355.8666,297.9026,25.5714,205.5714
Oct 4 2023 12:00 pm,191.0051,179.1143,146.2576,204.8424,44.1219,331.2971,52.545,355.8622,297.902,25.5626,205.5626
Oct 4 2023 4:00 pm,191.1692,179.4058,146.3897,204.954,44.1062,331.289,52.5404,355.8578,297.9015,25.5538,205.5538
Oct 4 2023 8:00 pm,191.3333,179.6976,146.5221,205.0656,44.0904,331.2809,52.5357,355.8534,297.901,25.5449,205.5449
Oct 5 2023 0:00 am,191.4974,179.9898,146.655,205.1772,44.0746,331.2729,52.5311,355.849,297.9006,25.5361,205.5361
Oct 5 2023 4:00 am,191.6616,180.2824,146.7883,205.2888,44.0587,331.2649,52.5264,355.8446,297.9001,25.5273,205.5273
